CAGE_CODE,INITIAL_REGISTRATION_DATE,PHYSICAL_ADDRESS_ZIP_POSTAL_CODE,ENTITY_CONGRESSIONAL_DISTRICT,BUSINESS_START_DATE,FISCAL_YEAR_END_CLOSE_DATE,ENTITY_STRUCTURE,STATE_OF_INCORPORATION,BUSINESS_TYPE_STRING,NAICS_CODE_STRING,PSC_CODE_STRING,CREDIT_CARD_USAGE,SBA_BUSINESS_TYPES_STRING
65H83,20100930,70068,06,20060524,1231,2L,LA,23~27~2X~8E~8W~A2~HQ~LJ~OY,213112Y~236115Y~236116Y~236118Y~236210Y~236220Y~237310Y~237990E~238140Y~238160Y~238170Y~238190Y~238220Y~238290Y~238310Y~238320Y~238330Y~238340Y~238350Y~238390Y~238910Y~238990E~321219Y~322230Y~332323Y~423840Y~424120Y~488490Y~531210Y~531311Y~541330E~541340Y~541350Y~541370Y~541410Y~541611Y~541612Y~541613Y~541614Y~541618Y~541620Y~541690Y~541720Y~541820Y~541910Y~541990Y~561110Y~561499Y~561622Y~561720Y~561730Y~561790Y~562119Y~611430Y~611710Y~624120Y~624230Y~923120 ,AB31~AB41~AD66~AE91~AJ71~AN41~AN51~AN86~B506~B507~B542~B545~R406~R408~R410~R499~R610~R699~R707~R799~U001~U004~U008~U009~U099,Y,A620260724
5M9S1,20090803,94102,12,19930601,1231,2K,CA,23~27~2X~LJ~PI,423490Y~423690Y~532490Y~541930Y~561920Y~561990Y,,Y,A620210305
5M7Q0,20090803,40211,03,20080312,1231,2J,KY,23~27~2X~8W~A2~HQ~LJ~OY,316998Y~322230Y~339113Y~339115Y~531190E~541199Y~541214Y~541611Y~541612Y~541690Y~561110Y~561311Y~561312Y~561320Y~561330Y~561499Y~561611Y~561612Y~611430Y~611699Y~624310Y~812930Y,B505~B552~M1LZ~R406~R408~R410~R431~U002,Y,A620261228~XX        
5MW87,20090815,23060,07,20090731,1231,2L,VA,23~27~2X~LJ~QZ,236115Y~236116Y~236118Y~236210Y~236220Y~237130Y~238130Y~238140Y~238160Y~238170Y~238190Y~238210Y~238290Y~238330Y~238990E~532412Y~532490Y~561790Y~562910E,,N,A620240206
5PWK4,20090918,20191,11,20060101,1231,2L,VA,23~27~2X~8E~8W~A2~LJ~PI,423430Y~511210Y~541330E~541511Y~541512Y~541513Y~541519E~541611Y~541613Y~541618Y~541690Y~541990Y~561110Y~561210Y~561311Y~561410Y~561422Y~561720Y~561990Y~611420Y,H170~H970~L070~N070~R707~U012,Y,A620230214
5MWR1,20090806,74859,02,20041101,1231,2L,OK,23~2X~A2~NB~OW~XS~XY,238910Y~321920Y~326199Y~332710Y~332721Y~332911Y~332912Y~332919Y~332999Y~333514Y~333618Y~333912Y~336412Y~488991Y~812310Y~812320Y~812332Y,3408~3413~3417~3444~3470~3510~3620,Y,XX        
5MFK5,20090805,74859,02,20041101,1231,2L,OK,23~2X~A2~NB~OW~XS,238910Y~321920Y~326199Y~332710Y~332721Y~332911Y~332912Y~332919Y~332999Y~333514Y~333618Y~333912Y~336412Y~488991Y~812310Y~812320Y~812332Y,3408~3413~3417~3444~3470~3510~3620,Y,XX        
5MB28,20090804,15065,14,20090519,1231,2L,PA,23~27~2X~8E~8W~A2~HQ~PI~XS,236220Y~237310Y~237990E~238110Y~238120Y~238130Y~238160Y~238190Y~238210Y~238220Y~238290Y~238310Y~238320Y~238330Y~238350Y~238390Y~238910Y~238990E~332311Y~332999Y~484210Y~532120Y~541511Y~562119Y~624230Y,,N,A620260726~XX        
5MQ38,20090811,10940,18,20090728,1231,ZZ,NY,2X~8W~A2~LJ,221116Y~221118Y~221122Y~238210Y~334220Y~334290Y~334419Y~334515Y~335311Y~335313Y~335911Y~335912Y~335921Y~335999Y~423430Y~423610Y~517410Y~517911Y~517919Y~541330E~541511Y~541512Y~541513Y~541519E~541618Y~541690Y~541720Y~541990Y~561110Y~561320Y~561621Y~621498Y~621999Y,H252~H261~J061~L035~L063~R799,Y,XX        
5ME53,20090821,44646,07,20090730,1231,2L,OH,27~2X~8W~A2~HQ~LJ,236210Y~236220Y~237110Y~237120Y~237130Y~237310Y~237990E~238110Y~238120Y~238130Y~238140Y~238160Y~238190Y~238210Y~238220Y~238290Y~238310Y~238320Y~238330Y~238390Y~238910Y~238990E,,Y,XX        
6HPP3,20110828,32301,05,20071109,1231,2L,FL,23~27~2X~QZ,518210Y~541330E~541511Y~541512Y~541513Y~541519E~541611Y~541614Y~541618Y~541690Y~541990Y~561110Y~611430Y,R413~R415,Y,A620221205
626W1,20100702,08901,06,20090102,1231,2L,NJ,23~2X~HQ~OY,518210Y~541330E~541511Y~541512Y~541513Y~541519E~541611Y~541612Y~541990Y~561210Y~561311Y~561312Y~561320Y,AD26,N,A620200210
5MNS4,20090810,20659,05,20061026,1231,2L,MD,23~27~2X~A5~HQ~NB~OW,238210N~334220Y~334290Y~334310Y~335999Y~541330E~541512Y~541519E~541990N~561499N~811211N,5820~T016,Y,A620240728
5MNV5,20090810,20706,04,20090801,1231,2L,MD,23~2X~8E~8W~A2~HQ~LJ~OY~XS,518210Y~541310Y~541611Y~541612Y~541618Y~541620Y~541690Y~541990Y~561110Y~561210Y~561311Y~561320Y~561410Y~611420Y~611430Y~621111Y~621112Y~621330Y~621340Y~621399Y~621910Y~621999Y~622110Y~722310Y~813110Y~922190 ~923130 ~924110 ,AJ26~AL16~AN46~Q401~R499~R607~R699~R799,N,A620230228
5Q5G2,20090925,63113,01,20090708,1231,2J,MO,23~2X~A5~LJ~OY~QF,611430Y,R408,Y,XX        
65Y98,20101019,07080,06,20090807,1231,2K,NJ,23~27~2X~HQ~LJ~PI,221122Y~221310Y~221320Y~236115Y~236116Y~236118Y~236210Y~236220Y~237110Y~237120Y~237130Y~237210Y~237310Y~237990E~238110Y~238120Y~238130Y~238140Y~238150Y~238160Y~238170Y~238190Y~238210Y~238220Y~238290Y~238310Y~238320Y~238330Y~238340Y~238350Y~238390Y~238910Y~238990E~541310Y~541320Y~541330E~541340Y~541350Y~541360Y~541370Y~541380Y~541410Y~541420Y~541490Y~541611Y~541618Y~541620Y~541690Y~541990Y~561622Y~561730Y~561790Y~562111Y~562112Y~562119Y~562211Y~562219Y~562910E~562991Y~562998Y,C1AA~C1AB~C1AZ~C1BA~C1BB~C1BC~C1BD~C1BE~C1BF~C1BG~C1BZ~C1CA~C1CZ~C1DA~C1DB~C1DZ~C1EA~C1EB~C1EC~C1ED~C1EE~C1EZ~C1FA~C1FB~C1FC~C1FD~C1FE~C1FF~C1FZ~C1GA~C1GB~C1GC~C1GD~C1GZ~C1HA~C1HB~C1HC~C1HZ~C1JA~C1JB~C1JZ~C1KA~C1KB~C1KC~C1KD~C1KE~C1KF~C1KZ~C1LA~C1LB~C1LC~C1LZ~C1MA~C1MB~C1MC~C1MD~C1ME~C1MF~C1MG~C1MH~C1MZ~C1NA~C1NB~C1NC~C1ND~C1NE~C1NZ~C1PA~C1PB~C1PC~C1PD~C1PZ~C1QA~P400~P500~R404~R408~R425~R707~Y100~Y1AA~Y1AB~Y1AZ~Y1BA~Y1BB~Y1BC~Y1BD~Y1BE~Y1BF~Y1BG~Y1BZ~Y1CA~Y1CZ~Y1DA~Y1DB~Y1DZ~Y1EA~Y1EB~Y1EC~Y1ED~Y1EE~Y1EZ~Y1FA~Y1FB~Y1FC~Y1FD~Y1FE~Y1FF~Y1FZ~Y1GA~Y1GB~Y1GC~Y1GD~Y1GZ~Y1HA~Y1HB~Y1HC~Y1HZ~Y1JA~Y1JB~Y1JZ~Y1KA~Y1KB~Y1KC~Y1KD~Y1KE~Y1KF~Y1KZ~Y1LA~Y1LB~Y1LC~Y1LZ~Y1MA~Y1MB~Y1MC~Y1MD~Y1ME~Y1MF~Y1MG~Y1MH~Y1MZ~Y1NA~Y1NB~Y1NC~Y1ND~Y1NE~Y1NZ~Y1PA~Y1PB~Y1PC~Y1PD~Y1PZ~Y1QA~Z1AA~Z1AB~Z1AZ~Z1BA~Z1BB~Z1BC~Z1BD~Z1BE~Z1BF~Z1BG~Z1BZ~Z1CA~Z1CZ~Z1DA~Z1DB~Z1DZ~Z1EA~Z1EB~Z1EC~Z1ED~Z1EE~Z1EZ~Z1FA~Z1FB~Z1FC~Z1FD~Z1FE~Z1FF~Z1FZ~Z1GA~Z1GB~Z1GC~Z1GD~Z1GZ~Z1HA~Z1HB~Z1HC~Z1HZ~Z1JA~Z1JB~Z1JZ~Z1KA~Z1KB~Z1KC~Z1KD~Z1KE~Z1KF~Z1KZ~Z1LA~Z1LB~Z1LC~Z1LZ~Z1MA~Z1MB~Z1MC~Z1MD~Z1ME~Z1MF~Z1MG~Z1MH~Z1MZ~Z1NA~Z1NB~Z1NC~Z1ND~Z1NE~Z1NZ~Z1PA~Z1PB~Z1PC~Z1PD~Z1PZ~Z1QA,N,A620200726
5U5Q9,20091223,21202,03,20090901,1231,ZZ,DE,2X~A5~LJ~QF,488190Y~488510E~488991Y~488999Y~493110Y~493190Y~519190Y~541330E~541511Y~541512Y~541611Y~541612Y~541614Y~541618Y~541690Y~541990Y~561110Y~561210Y~561330Y~561499Y~611430Y,,Y,XX        
5PXD7,20090919,70119,02,20090713,1231,2L,LA,27~2X~XS,238910Y~541330E~541360Y~541380Y,AD24~AD64~AD66~F015~H156~H256~H356,N,XX        
5N1Q4,20090818,20175,10,20090727,1231,2L,VA,23~27~2X~A5~FR~QF,337127Y~339113Y~519120Y~541511Y~541512Y~541513Y~541519E~541611Y~561110Y~561320Y~621111Y~621399Y,,N,A620220621~XX        
6HVA9,20110828,20147,10,20081201,1231,2L,VA,23~27~2X~HQ~QZ~XS,339113Y~518210Y~541199Y~541211Y~541213Y~541219Y~541330E~541430Y~541490Y~541511Y~541512Y~541513Y~541519E~541611Y~541612Y~541613Y~541614Y~541618Y~541620Y~541690Y~541713Y~541714Y~541715E~541890Y~541910Y~541990Y~561110Y~561320Y~561330Y~561499Y~561611Y~611420Y~611430Y~611699Y~624310Y,D313~D317~D318~D319~R408~R418~R425~R430~R431~R497~R499~R699,N,A620240918
5PEE6,20090911,91792,32,20090717,1231,2L,CA,27~2X~8W~A2~FR~HQ~XS,238210Y~333316Y~334111Y~334112Y~334118Y~334210Y~334220Y~334290Y~334419Y~334614Y~335220Y~335999Y~337215Y~423410Y~423420Y~423430Y~423440Y~423490Y~423610Y~423690Y~424120Y~511210Y~518210Y~519130Y~519190Y~532420Y~532490Y~541330E~541511Y~541512Y~541513Y~541519E~541611Y~541618Y~541715E~561210Y~561499Y~561621Y~611420Y~811212Y~811213Y~811219Y,7025~7030~AD31~AD32~AD33~AD34~AD35~AD36~AD37~AJ21~AJ22~AJ23~AJ24~AJ25~AJ26~AJ27~AJ41~AJ42~AJ43~AJ44~AJ45~AJ46~AJ47~C100~C1AA~C1AB~C1AZ~C1BE~C1BF~C1BG~C1CZ~C1DA~C1DB~C1DZ~D300~D301~D302~D303~D304~D305~D306~D307~D308~D309~D310~D311~D312~D313~D314~D315~D316~D317~D318~D319~D320~D321~D322~D324~D325~D399~H259~H260~H359~H360~H361~H363~H367~H370~H374~H375~H963~H970~H974~J059~J060~J061~J063~J070~J074~L060~L061~L063~L070~M1BG~R702,Y,A620230321
5NT39,20090831,45622,15,20081024,1231,2L,OH,27~2X,237110Y~237120Y~237130Y~237990E~238110Y~238210Y~238220Y~238290Y~238320Y~238390Y~238910Y~238990E~333924Y~333999Y~336413Y~339999Y~423490Y~423810Y~485999Y~488999Y~517919Y~532120Y~532490Y~541330E~541350Y~541614Y~561210Y~561612Y~561790Y~562112Y~562119Y~562211Y~562910E~562998Y~811118Y~811198Y~811219Y~811310Y~812910Y~922160 ~926150 ,,Y,XX        
5N0L8,20090818,00820,98,20000101,1231,2L,VI,23~27~2X~HK~HQ~OY~XS,236118Y~236210Y~236220Y~238160Y~238210Y~238220Y~238290Y~238320Y~484230Y~532412Y~532490Y~561720Y~561730Y~562119Y~811192Y~811412Y,S201~S208~S214~S299,Y,A620220315
5NBM0,20090823,22182,11,20090722,1231,2L,VA,23~27~2X~8E~8W~A2~HQ~LJ~OY,541330E~541490Y~541511Y~541512Y~541513Y~541519E~541611Y~541612Y~541613Y~541614Y~541618Y~541620Y~541690Y~541720Y~541990Y,AD26~AD36~AD96~R423~R431,Y,A620210403
5MXN7,20090901,55378,02,20070601,1231,2J,MN,27~2X~8E~8W~A2,332911Y~332912Y~333995Y~333996Y~334513Y~423830Y~423840Y,3442~4820~9999~L047~L048,Y,A620270128
5T5T7,20091124,22312,08,20090904,1231,2L,VA,23~27~2X~LJ~OY,541430N~541511Y~541512Y~541513Y~541519E~541611Y~541612Y~541613Y~541690Y~541720Y~541990Y~561110N~561210Y~561410Y~561421Y~561431Y~561499Y~561611Y~561621Y~611430Y~621330N,B541~R405~R406~R408~R410~R413~R423~R426~R431~R497~R499~R699,Y,A620200624
6LCE2,20111121,10704,16,20080201,1231,2L,NY,23~2X~PI,238210N~334310Y~423410Y~423430Y~423610Y~423620Y~423710Y~517911Y~541690N~561621N,5805~5810~5835~5836~6350~J063~K063~N063~R499~U014,Y,A620241007
5NYD1,20090902,96761,02,20011201,1231,2L,CA,23~27~2X~8E~8W~A2~HQ~MF~PI~XS,236118Y~236210Y~236220Y~237110Y~237120Y~237130Y~237210Y~237310Y~238110Y~238120Y~238130Y~238140Y~238150Y~238160Y~238170Y~238190Y~238210Y~238220Y~238290Y~238310Y~238320Y~238330Y~238340Y~238350Y~238390Y~238910Y~238990E~333314Y~334220Y~423610Y~518210Y~541511Y~541512Y~541513Y~541611Y~541613Y~541910Y,D302~D307~D308~D313,Y,XX        
5NN71,20090826,31027,12,20090812,1231,ZZ,GA,2X~LJ,213115N~237310Y~237990E~238910N,,N,XX        
5Q7B1,20090923,31707,02,20090812,1231,2L,GA,27~2X,221121Y~221122Y~236210Y~236220Y~237110Y~237130Y~237990E~238110N~238120N~238160N~238190N~238210N~238220N~238290N~238910N~238990E~335311Y~335313Y~517919Y~541330E~561210Y,6105~6110~6115~6116~6117~6120~6125~6130~6135~6140~6145~6150~6160~6210,Y,XX        
5SH59,20091103,45215,01,20081231,1231,2L,OH,23~27~2X~HQ~OY~XS,325992Y~334111Y~334112Y~334210Y~334220Y~334417Y~335921Y~335999Y~423420Y~423430Y~423610Y~423620Y~423690Y~424120Y~511210Y~517410Y~517911Y~517919Y~518210Y~532420Y~541511Y~541512Y~541513Y~541519E~541611Y~541618Y~561110Y~561499Y,7042~7435~7490~D304~D316,Y,XX        
5NSE2,20090831,63110,01,20090821,1231,2L,MO,23~27~2X~MF~OY~XS,236118Y~236210Y~236220Y~238140Y~238150Y~238190Y~238290Y~238390Y~238990E~331110Y~331210Y~331313Y~332119Y~332312Y~332313Y~332321Y~332322Y~332323Y~332439Y~332510Y~332618Y~332710Y~332813Y~332919Y~332994Y~332996Y~332999Y~333999Y~337124Y~337127Y~337214Y~339950Y~339999Y~423510Y~541360Y~541370Y~712110Y~712120Y~712130Y~712190Y~811310Y~811411Y~811490Y,J025~J034~J035~J046~J056~J095~J099~K035~K099~N035,Y,XX        
5UV03,20100113,84088,04,20090424,1231,2K,UT,27~2X~8E~8W~A2~HQ~LJ~PI,221114Y~221122Y~221310Y~221320Y~236115Y~236116Y~236118Y~236210Y~236220Y~237110Y~237120Y~237130Y~237210Y~237310Y~237990E~238110Y~238120Y~238130Y~238140Y~238150Y~238160Y~238170Y~238190Y~238210Y~238220Y~238290Y~238310Y~238320Y~238330Y~238390Y~238910Y~541310Y~541320Y~541330E~541340Y~541350Y~541360Y~541370Y~541611Y~541620Y~541690Y,,Y,A620210727
5TS68,20091207,20005,98,20090526,1031,2L,DC,23~27~2X~HQ~OY,236220Y~237110Y~237310Y~238130Y~238150Y~238160Y~238220Y~238310Y~238320Y~238330Y~238350Y~238390Y~238910Y~238990E~332311Y~518210Y~541512Y~541513Y~541519E~541611Y~541618Y~541690Y~541990Y~561110Y~561210Y~561410Y,,Y,A620211107
5P4J2,20090903,32216,05,20090703,1231,2L,FL,23~2X~OY~XS,237130Y~238110Y~238160Y~238210Y~238220Y~238310Y~238320Y~238990E~333414Y~423610Y~511210Y~517919Y~518210Y~519190Y~541330E~541340Y~541430Y~541490Y~541511Y~541512Y~541513Y~541519E~541611Y~541618Y~541850Y~541990Y~561110Y~561422Y~561720Y~561990Y~611420Y~624190Y~811211Y~811212Y~811213Y~811219Y,D301~D302~D303~D304~D305~D306~D307~D311~D316~D321,Y,A620270227
5P9F9,20090908,62471,15,20090702,1231,ZZ,IL,2X~LJ,113310Y~115310E~237120Y~237210Y~238910Y~238990E~488490Y~541990Y~561210Y~561720Y~561730Y~561790Y,,N,XX        
5P7E2,20091025,20685,05,20090129,1231,ZZ,MD,27~2X~8E~8W~A2~LJ,238220N~488490N~541330E~541340N~541512Y~541611N~541614N~541618N~541990N~561210Y~561499N,,N,A620191216
5R2R7,20091007,33606,14,20081028,1231,2L,FL,2X~LJ,493110Y~493190Y~512191Y~518210Y~519120Y~519130Y~519190Y~541330E~541511Y~541512Y~541519E~541611Y~541614Y~541618Y~541690Y~541990Y~561110Y~561210Y~561311Y~561320Y~561410Y~561439Y~561499Y~611420Y~611430Y~611710Y~624120Y,AZ14~B505~B544~B555~D301~D302~D303~D304~D305~D306~D307~D308~D309~D311~D312~D315~D318~D399~H199~H376~H399~H970~H974~H976~K076~L070~L074~L076~L099~N070~R408~R410~R425~R498~R499~R612~R614~R699~R799~T007~T009~U006~U012~U099,N,XX        
5GL25,20091015,99501,00,20090603,0930,2K,AK,05~1B~23~27~2X~HQ~LJ~NB,236210N~236220N~237130N~237990E~238990E~333316Y~333318Y~334210Y~334220Y~334310Y~337127Y~337214Y~423430Y~423490Y~484110N~517311Y~517312Y~517410N~517911Y~517919N~532411N~541511N~541512N~541513N~541519E~541611N~541690N~561210N~561410N~561990N~562112N~562211N~562219N~562910E,,Y,A620191105
5RKE0,20091015,99501,00,20090603,0930,2K,AK,05~1B~23~27~2X~HQ~LJ~NB,236210N~236220N~237130N~237990E~238990E~333316Y~333318Y~334210Y~334220Y~334310Y~337127Y~337214Y~423430Y~423490Y~484110N~517311Y~517312Y~517410N~517911Y~517919N~532411N~541511N~541512N~541513N~541519E~541611N~541690N~561210N~561410N~561990N~562112N~562211N~562219N~562910E,,Y,A620191105
5QCL4,20090925,80903,05,20090801,1231,2K,CO,23~27~2X~HQ~LJ~NB~OW,236220Y~238330Y~238390Y~314110Y~333912Y~337122Y~337127Y~337211Y~337214Y~337215Y~339999Y~423210Y~442110Y~454390Y~541410Y~541420Y~541611Y~561210Y~561499Y~561740Y~561790Y,7105~7110~7125~7195~7220~L072~N071,Y,A620220621~XX        
5PG55,20090911,66101,03,20050815,1231,ZZ,KS,23~27~2X~PI~XS,238210Y~334310Y~337127Y~337211Y~423690Y~423910Y~531110E~541512Y~541519E~541611Y~541613Y~541614Y~541810Y~541820Y~541850Y~541860Y~541870Y~541890Y~561510Y~561920Y~611620Y~611699Y~624410Y~711310Y~721110Y,5930~5965~5995~6015~7010~D302~D308~D314~D316~D399~N059~N060~R701~R708~T001~T011~V211~V221~V231~V302,N,A620210413~XX        
5SC30,20091102,22209,08,20080102,1231,2L,MD,23~27~2X~8E~8W~A2~QZ~XS,238210Y~488111Y~488119Y~488190Y~518210Y~519190Y~541211Y~541214Y~541219Y~541330E~541380Y~541430Y~541511Y~541512Y~541513Y~541519E~541611Y~541612Y~541613Y~541614Y~541618Y~541620Y~541690Y~541715E~541990Y~561210Y~561410Y~561499Y~561611Y~562910E~611420Y~611430Y~611512Y~611710Y,R401~R408~R703~R704~R706~R707,Y,A620221220
5SMF7,20091103,20006,98,20090701,1231,ZZ,MD,23~27~2X~HQ~LJ~OY,518210Y~522110Y~522292Y~522320Y~522390Y~523920Y~523930Y~525990Y~531210Y~531311Y~531312Y~531320Y~531390Y~541211Y~541219Y~541310Y~541350Y~541611Y~541620Y~541990Y~561110Y~561320Y~561421Y~561422Y~561440Y~561499Y~561611Y~561720Y,,N,A620191230
5PMR9,20090915,30606,10,20090827,1231,2L,GA,2X~A2~LJ,541330E~541370Y~541620Y~541690Y~562212Y~562219Y~562910E~562998Y,AH14~F108~F109~F111~F112~F999,N,XX        
6M9Q5,20111221,88001,02,20060519,1231,2L,NM,23~27~2X~HQ~PI~XS,236115Y~236118Y~236210Y~236220Y~237310Y~237990E~238110Y~238140Y~238160Y~238170Y~238210Y~238220Y~238320Y~238330Y~238350Y~238910Y,,Y,A620210403
645G4,20100828,96786,02,20040712,1231,2J,HI,23~27~2X~FR,221310Y~236115Y~236116Y~236117Y~236118Y~236210Y~236220Y~237110Y~237120Y~237130Y~237210Y~237310Y~237990E~238110Y~238120Y~238130Y~238140Y~238150Y~238160Y~238170Y~238190Y~238210Y~238220Y~238290Y~238310Y~238320Y~238330Y~238340Y~238350Y~238390Y~238910Y~238990E~811310Y,,Y,A620200803
5Q2R7,20090922,78255,20,20090914,1231,2L,TX,23~27~2X~PI~XS,334112Y~334210Y~334310Y~541211Y~541219Y~541380Y~541511Y~541512Y~541513Y~541519E~541611Y~541618Y~541690Y~541715E~541720Y~541922Y~541930Y~541990Y~561110Y~561311Y~561312Y~561320Y~561330Y~561612Y~561990Y~611420Y~611430Y~611710Y~621111Y~621112Y~621210Y~621310Y~621320Y~621330Y~621340Y~621391Y~621399Y~621999Y~624190Y~711130Y~812990Y~813110Y,,N,A620200726
5PS53,20090917,63101,01,20090723,1231,2L,MO,23~27~2X~8E~8W~A2~HQ~OY~XS,541330E~541620Y~541690Y~541720Y,AJ41~AJ46~C212~C213~C214~C215~C216~R425,N,A620220816
5WK04,20100301,79905,16,20090910,1231,2L,TX,23~27~2X~HQ~LJ~PI,236115Y~236116Y~236118Y~236210Y~236220Y~237110Y~237310Y~237990E~238110Y~238120Y~238130Y~238140Y~238220Y~238290Y~238310Y~238320Y~238330Y~238340Y~238390Y~238910Y~238990E~541310Y~541330E~541350Y~561621Y,AD61~AD62~AD64~AD65~AD66~C1AA~C1AZ~C1CA~C1CZ~C1DA,Y,A620211108~XX        
6DZL4,20110506,99709,00,20090819,1231,2L,AK,05~23~27~2X~NB,236210Y~236220Y~237110Y~237130Y~237990E~238160Y~238210Y~517919Y~518210Y~541219Y~541330E~541511Y~541512Y~541513Y~541519E~541611Y~541612Y~541614Y~541618Y~541690Y~541715E~541990Y~561110Y~561210Y~561720Y~561790Y~624190Y~811212Y~811219Y~813110Y,,Y,A620220301
6CR43,20110421,32097,04,20090506,1231,2L,FL,23~27~2X~8E~8W~A2~PI~XS,115310E~221320Y~236115Y~236118Y~236210Y~236220Y~237110Y~237120Y~237130Y~237210Y~237990E~238110Y~238150Y~238160Y~238190Y~238220Y~238290Y~238310Y~238320Y~238330Y~238340Y~238350Y~238390Y~238910Y~238990E~339920Y~488390Y~532412Y~541330E~561210Y~561730Y~562910E,,Y,A620210723
5QEP7,20090928,92653,45,20090917,1231,2K,CA,23~27~2X~8E~8W~A2~A5~HQ~LJ~PI~QF,237130Y~238210N~238990E~334111Y~334112Y~334210Y~334220Y~334290Y~339113Y~423430Y~423620Y~423690Y~423710Y~517911Y~517919Y~541330E~541511Y~541512Y~541513Y~541519E~541690N~541990N~561320Y~561499N~561612N~561621N~561720N~811212Y~811213N~813910N,5805~5820~5895~7030~AD24~B544~B553~D302~D306~D307~D309~D316~D325~H258,Y,A620250828~XX        
61QF5,20100621,60473,02,20030319,1231,ZZ,IL,23~27~2X~HQ~OY~XS,238210Y~238220Y~541380Y~541614Y~561621Y~811213Y,H241~H259~H359,Y,A620260622
5RZG0,20091023,60608,04,20040311,0309,2L,IL,27~2X~8E~8W~A2~HQ~XS,236116Y~238210Y~325510Y~325520Y~335121Y~335122Y~335129Y~335210Y~423220Y~423610Y~424690Y~444190Y~522298Y~523920Y~524292Y~531210Y~531311Y~531312Y~531320Y~531390Y~541214Y~541219Y~541430Y~541490Y~541611Y~541613Y~541618Y~561790Y~561990Y,6210~6220~6230~6260~6840~7105~7110~7195~7210~7220~7290~AG76~AG77~AG81~E1AA~E1AB~E1CA~E1FF~E1PC~E1QA~H162~H262~H362~H962~K062~M1PC~M1QA~N062~P100~R402~R411~R612~R699~R703~R799~X1AA~X1AB~X1PA~X1PB~X1PC~X1PZ~X1QA~Y1QA~Z1PC~Z1PZ~Z1QA~Z2PC~Z2QA,Y,XX        
5RQ60,20091016,77345,02,20040101,1231,2L,TX,23~27~2X~8E~8W~A2~HQ~LJ~OY,236220Y~541310Y~541330E~541340Y~541511Y~541512Y~541611Y~541614Y~541990Y~561210Y,R425,Y,A620230604
5R0H7,20091007,21228,07,20090817,1231,2L,DE,2X,517410Y~517919Y~518210Y~541330E~541430Y~541490Y~541511Y~541512Y~541513Y~541519E~541611Y~541614Y~541618Y~541690Y~541715E~541990Y~561210Y~611430Y~611691Y~611699Y~611710Y~811213Y,AC61~AC62~AC63~AC64~AC65~AC66~D304~D316~D399~U012,N,XX        
5R4Y6,20091008,79915,16,20080627,1231,2L,TX,2X~8E~8W~A2~PI,221320Y~236118Y~236210Y~236220Y~237110Y~237210Y~237990E~238110Y~238210Y~238220Y~238310Y~238320Y~238330Y~238340Y~238350Y~238390Y~238910Y~238990E~562111Y,,Y,A620210830~XX        
5Y2S3,20100325,30127,13,20090803,1231,2L,GA,23~2X~A5~HQ~LJ~PI~QF,236220Y~238210Y~238220Y~238390Y~334118Y~541519E,5925~5930~5935~5940~6105~6110~6115~6145~6150~6160~6210~6220~6240~6250,Y,A620251125
5TGF6,20091120,20005,98,20090914,1231,2L,DC,23~27~2X~8E~8W~A2~HQ~LJ~OY,541320Y~541330E~541611Y~541614Y~541618Y~541620Y~541690Y~541820Y~541990Y~561320Y,AB44~AB46~AD66~AH94~AH96~AT96~R425,Y,A620251018
5SBJ1,20091029,94588,15,20071219,1231,2L,CA,23~27~2X~8E~8W~A2~FR~LJ,519120Y~541213Y~541219Y~541330E~541512Y~541513Y~541611Y~541618Y~541620Y~541690Y~541990Y~561110Y~561320Y~611430Y~811212Y,F115~R425~R499~R607~R608~R612~R614~R699~R702~R703~R707,Y,A620200325
5RP11,20091015,33409,20,20051130,1231,2L,FL,23~27~2X~A5~HQ~LJ~PI~QF,221112Y~221210Y~324110Y~324191Y~423990Y~424710Y~424720Y~425120Y~454310Y~486110Y~493190Y~541611Y~812220Y,9110~9130~9140,Y,A620251013
5Z0L8,20100417,22033,11,20020312,1231,ZZ,VA,23~27~2X~HQ~LJ~OY,518210Y~541430Y~541511Y~541512Y~541513Y~541519E~541611Y~541618Y~541690Y,U012,N,A620200208
5S8B8,20091028,39350,03,20090419,0930,8H,MS,1B~23~27~2X~NB~OW~XY,115310E~236210Y~236220Y~237110Y~237310Y~237990E~238210Y~238990E~541330E~541611Y~561210Y~561730Y~562119Y,,N,A620241003~XX        
5RVU5,20091021,92620,45,20051010,1231,2L,CA,23~27~2X~QZ~XS,511210Y~518210Y~519190Y~541511Y~541512Y~541519E~541618Y~611420Y,,N,A620191215
5Z0A8,20100416,99654,00,20090713,1231,2K,AK,27~2X~LJ,236115Y~236116Y~236118Y~236210Y~236220Y~238130Y~238320Y~238330Y~238910Y~238990E~562910E,Y1GZ~Y1JZ~Y1PD~Y1PZ~Z200~Z2AA~Z2CA~Z2CZ~Z2DA~Z2DZ~Z2EB~Z2EZ~Z2FA~Z2FB~Z2FC~Z2FD~Z2FZ~Z2GA~Z2GZ~Z2JB~Z2JZ~Z2LZ~Z2PA~Z2PC~Z2PD~Z2PZ~Z2QA,N,XX        
632T4,20100724,96813,01,20091005,1031,2L,HI,27~2X~8U~FR~HQ,334111Y~334112Y~334118Y~334614Y~511210Y~517911Y~518210Y~541330E~541511Y~541512Y~541513Y~541519E~541690Y~541990Y~561210Y,,Y,A620201007
